"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","TAXREV","TOT","PC_GDP","A","2004",33.86,
"DEU","TAXREV","TOT","PC_GDP","A","2005",33.87,
"DEU","TAXREV","TOT","PC_GDP","A","2006",34.489,
"DEU","TAXREV","TOT","PC_GDP","A","2007",34.889,
"DEU","TAXREV","TOT","PC_GDP","A","2008",35.406,
"DEU","TAXREV","TOT","PC_GDP","A","2009",36.078,
"DEU","TAXREV","TOT","PC_GDP","A","2010",35.007,
"DEU","TAXREV","TOT","PC_GDP","A","2011",35.701,
"DEU","TAXREV","TOT","PC_GDP","A","2012",36.39,
"DEU","TAXREV","TOT","PC_GDP","A","2013",36.769,
"DEU","TAXREV","TOT","PC_GDP","A","2014",36.703,
"DEU","TAXREV","TOT","PC_GDP","A","2015",36.992,
"DEU","TAXREV","TOT","PC_GDP","A","2016",37.431,
"DEU","TAXREV","TOT","PC_GDP","A","2017",37.544,
"GRC","TAXREV","TOT","PC_GDP","A","1965",17.133,
"GRC","TAXREV","TOT","PC_GDP","A","1966",18.363,
"GRC","TAXREV","TOT","PC_GDP","A","1967",19.249,
"GRC","TAXREV","TOT","PC_GDP","A","1968",19.937,
"GRC","TAXREV","TOT","PC_GDP","A","1969",19.689,
"GRC","TAXREV","TOT","PC_GDP","A","1970",19.219,
"GRC","TAXREV","TOT","PC_GDP","A","1971",19.038,
"GRC","TAXREV","TOT","PC_GDP","A","1972",18.924,
"GRC","TAXREV","TOT","PC_GDP","A","1973",17.406,
"GRC","TAXREV","TOT","PC_GDP","A","1974",18.254,
"GRC","TAXREV","TOT","PC_GDP","A","1975",18.705,
"GRC","TAXREV","TOT","PC_GDP","A","1976",20.325,
"GRC","TAXREV","TOT","PC_GDP","A","1977",20.622,
"GRC","TAXREV","TOT","PC_GDP","A","1978",20.579,
"GRC","TAXREV","TOT","PC_GDP","A","1979",21.331,
"GRC","TAXREV","TOT","PC_GDP","A","1980",20.75,
"GRC","TAXREV","TOT","PC_GDP","A","1981",20.908,
"GRC","TAXREV","TOT","PC_GDP","A","1982",23.598,
"GRC","TAXREV","TOT","PC_GDP","A","1983",23.996,
"GRC","TAXREV","TOT","PC_GDP","A","1984",24.548,
"GRC","TAXREV","TOT","PC_GDP","A","1985",24.557,
"GRC","TAXREV","TOT","PC_GDP","A","1986",25.779,
"GRC","TAXREV","TOT","PC_GDP","A","1987",26.236,
"GRC","TAXREV","TOT","PC_GDP","A","1988",23.672,
"GRC","TAXREV","TOT","PC_GDP","A","1989",22.943,
"GRC","TAXREV","TOT","PC_GDP","A","1990",25.191,
"GRC","TAXREV","TOT","PC_GDP","A","1991",25.292,
"GRC","TAXREV","TOT","PC_GDP","A","1992",26.123,
"GRC","TAXREV","TOT","PC_GDP","A","1993",26.57,
"GRC","TAXREV","TOT","PC_GDP","A","1994",26.834,
"GRC","TAXREV","TOT","PC_GDP","A","1995",27.89,
"GRC","TAXREV","TOT","PC_GDP","A","1996",34.347,
"GRC","TAXREV","TOT","PC_GDP","A","1997",28.797,
"GRC","TAXREV","TOT","PC_GDP","A","1998",30.692,
"GRC","TAXREV","TOT","PC_GDP","A","1999",31.402,
"GRC","TAXREV","TOT","PC_GDP","A","2000",33.358,
"GRC","TAXREV","TOT","PC_GDP","A","2001",31.984,
"GRC","TAXREV","TOT","PC_GDP","A","2002",32.242,
"GRC","TAXREV","TOT","PC_GDP","A","2003",30.914,
"GRC","TAXREV","TOT","PC_GDP","A","2004",29.917,
"GRC","TAXREV","TOT","PC_GDP","A","2005",31.212,
"GRC","TAXREV","TOT","PC_GDP","A","2006",30.326,
"GRC","TAXREV","TOT","PC_GDP","A","2007",31.185,
"GRC","TAXREV","TOT","PC_GDP","A","2008",30.976,
"GRC","TAXREV","TOT","PC_GDP","A","2009",30.63,
"GRC","TAXREV","TOT","PC_GDP","A","2010",32.023,
"GRC","TAXREV","TOT","PC_GDP","A","2011",33.641,
"GRC","TAXREV","TOT","PC_GDP","A","2012",35.501,
"GRC","TAXREV","TOT","PC_GDP","A","2013",35.455,
"GRC","TAXREV","TOT","PC_GDP","A","2014",35.745,
"GRC","TAXREV","TOT","PC_GDP","A","2015",36.584,
"GRC","TAXREV","TOT","PC_GDP","A","2016",38.842,
"GRC","TAXREV","TOT","PC_GDP","A","2017",39.386,
"HUN","TAXREV","TOT","PC_GDP","A","1991",44.628,
"HUN","TAXREV","TOT","PC_GDP","A","1992",44.36,
"HUN","TAXREV","TOT","PC_GDP","A","1993",45.204,
"HUN","TAXREV","TOT","PC_GDP","A","1994",42.742,
"HUN","TAXREV","TOT","PC_GDP","A","1995",40.776,
"HUN","TAXREV","TOT","PC_GDP","A","1996",39.42,
"HUN","TAXREV","TOT","PC_GDP","A","1997",37.748,
"HUN","TAXREV","TOT","PC_GDP","A","1998",37.449,
"HUN","TAXREV","TOT","PC_GDP","A","1999",38.202,
"HUN","TAXREV","TOT","PC_GDP","A","2000",38.506,
"HUN","TAXREV","TOT","PC_GDP","A","2001",37.604,
"HUN","TAXREV","TOT","PC_GDP","A","2002",37.361,
"HUN","TAXREV","TOT","PC_GDP","A","2003",37.248,
"HUN","TAXREV","TOT","PC_GDP","A","2004",37.016,
"HUN","TAXREV","TOT","PC_GDP","A","2005",36.535,
"HUN","TAXREV","TOT","PC_GDP","A","2006",36.532,
"HUN","TAXREV","TOT","PC_GDP","A","2007",39.386,
"HUN","TAXREV","TOT","PC_GDP","A","2008",39.451,
"HUN","TAXREV","TOT","PC_GDP","A","2009",38.946,
"HUN","TAXREV","TOT","PC_GDP","A","2010",37.266,
"HUN","TAXREV","TOT","PC_GDP","A","2011",36.25,
"HUN","TAXREV","TOT","PC_GDP","A","2012",38.359,
"HUN","TAXREV","TOT","PC_GDP","A","2013",37.95,
"HUN","TAXREV","TOT","PC_GDP","A","2014",37.985,
"HUN","TAXREV","TOT","PC_GDP","A","2015",38.709,
"HUN","TAXREV","TOT","PC_GDP","A","2016",39.208,
"HUN","TAXREV","TOT","PC_GDP","A","2017",37.71,
"ISL","TAXREV","TOT","PC_GDP","A","1965",26.116,
"ISL","TAXREV","TOT","PC_GDP","A","1970",27.365,
"ISL","TAXREV","TOT","PC_GDP","A","1975",29.956,
"ISL","TAXREV","TOT","PC_GDP","A","1980",29.601,
"ISL","TAXREV","TOT","PC_GDP","A","1981",30.736,
"ISL","TAXREV","TOT","PC_GDP","A","1982",31.018,
"ISL","TAXREV","TOT","PC_GDP","A","1983",28.347,
"ISL","TAXREV","TOT","PC_GDP","A","1984",29.586,
"ISL","TAXREV","TOT","PC_GDP","A","1985",28.17,
"ISL","TAXREV","TOT","PC_GDP","A","1986",28.379,
"ISL","TAXREV","TOT","PC_GDP","A","1987",28.713,
"ISL","TAXREV","TOT","PC_GDP","A","1988",31.286,
"ISL","TAXREV","TOT","PC_GDP","A","1989",31.398,
"ISL","TAXREV","TOT","PC_GDP","A","1990",30.943,
"ISL","TAXREV","TOT","PC_GDP","A","1991",31.302,
"ISL","TAXREV","TOT","PC_GDP","A","1992",32.142,
"ISL","TAXREV","TOT","PC_GDP","A","1993",31.06,
"ISL","TAXREV","TOT","PC_GDP","A","1994",30.6,
"ISL","TAXREV","TOT","PC_GDP","A","1995",31.187,
"ISL","TAXREV","TOT","PC_GDP","A","1996",32.3,
"ISL","TAXREV","TOT","PC_GDP","A","1997",31.675,
"ISL","TAXREV","TOT","PC_GDP","A","1998",33.824,
"ISL","TAXREV","TOT","PC_GDP","A","1999",36.18,
"ISL","TAXREV","TOT","PC_GDP","A","2000",36.271,
"ISL","TAXREV","TOT","PC_GDP","A","2001",34.474,
"ISL","TAXREV","TOT","PC_GDP","A","2002",34.173,
"ISL","TAXREV","TOT","PC_GDP","A","2003",35.617,
"ISL","TAXREV","TOT","PC_GDP","A","2004",36.598,
"ISL","TAXREV","TOT","PC_GDP","A","2005",39.698,
"ISL","TAXREV","TOT","PC_GDP","A","2006",40.52,
"ISL","TAXREV","TOT","PC_GDP","A","2007",38.938,
"ISL","TAXREV","TOT","PC_GDP","A","2008",35.002,
"ISL","TAXREV","TOT","PC_GDP","A","2009",31.71,
"ISL","TAXREV","TOT","PC_GDP","A","2010",33.205,
"ISL","TAXREV","TOT","PC_GDP","A","2011",34.299,
"ISL","TAXREV","TOT","PC_GDP","A","2012",35.043,
"ISL","TAXREV","TOT","PC_GDP","A","2013",35.592,
"ISL","TAXREV","TOT","PC_GDP","A","2014",38.319,
"ISL","TAXREV","TOT","PC_GDP","A","2015",36.331,
"ISL","TAXREV","TOT","PC_GDP","A","2016",51.595,
"ISL","TAXREV","TOT","PC_GDP","A","2017",37.687,
"IRL","TAXREV","TOT","PC_GDP","A","1965",24.512,
"IRL","TAXREV","TOT","PC_GDP","A","1966",26.477,
"IRL","TAXREV","TOT","PC_GDP","A","1967",27.009,
"IRL","TAXREV","TOT","PC_GDP","A","1968",27.427,
"IRL","TAXREV","TOT","PC_GDP","A","1969",28.075,
"IRL","TAXREV","TOT","PC_GDP","A","1970",27.57,
"IRL","TAXREV","TOT","PC_GDP","A","1971",28.57,
"IRL","TAXREV","TOT","PC_GDP","A","1972",27.377,
"IRL","TAXREV","TOT","PC_GDP","A","1973",27.543,
"IRL","TAXREV","TOT","PC_GDP","A","1974",27.956,
"IRL","TAXREV","TOT","PC_GDP","A","1975",27.863,
"IRL","TAXREV","TOT","PC_GDP","A","1976",30.887,
"IRL","TAXREV","TOT","PC_GDP","A","1977",29.417,
"IRL","TAXREV","TOT","PC_GDP","A","1978",27.859,
"IRL","TAXREV","TOT","PC_GDP","A","1979",27.522,
"IRL","TAXREV","TOT","PC_GDP","A","1980",30.075,
"IRL","TAXREV","TOT","PC_GDP","A","1981",31.123,
"IRL","TAXREV","TOT","PC_GDP","A","1982",32.479,
"IRL","TAXREV","TOT","PC_GDP","A","1983",33.863,
"IRL","TAXREV","TOT","PC_GDP","A","1984",34.619,
"IRL","TAXREV","TOT","PC_GDP","A","1985",33.58,
"IRL","TAXREV","TOT","PC_GDP","A","1986",34.315,
"IRL","TAXREV","TOT","PC_GDP","A","1987",34.488,
"IRL","TAXREV","TOT","PC_GDP","A","1988",35.646,
"IRL","TAXREV","TOT","PC_GDP","A","1989",32.476,
"IRL","TAXREV","TOT","PC_GDP","A","1990",32.351,
"IRL","TAXREV","TOT","PC_GDP","A","1991",32.92,
"IRL","TAXREV","TOT","PC_GDP","A","1992",33.257,
"IRL","TAXREV","TOT","PC_GDP","A","1993",33.257,
"IRL","TAXREV","TOT","PC_GDP","A","1994",34.325,
"IRL","TAXREV","TOT","PC_GDP","A","1995",31.733,
"IRL","TAXREV","TOT","PC_GDP","A","1996",32.268,
"IRL","TAXREV","TOT","PC_GDP","A","1997",31.369,
"IRL","TAXREV","TOT","PC_GDP","A","1998",30.837,
"IRL","TAXREV","TOT","PC_GDP","A","1999",30.888,
"IRL","TAXREV","TOT","PC_GDP","A","2000",30.76,
"IRL","TAXREV","TOT","PC_GDP","A","2001",28.605,
"IRL","TAXREV","TOT","PC_GDP","A","2002",27.282,
"IRL","TAXREV","TOT","PC_GDP","A","2003",27.864,
"IRL","TAXREV","TOT","PC_GDP","A","2004",28.942,
"IRL","TAXREV","TOT","PC_GDP","A","2005",29.399,
"IRL","TAXREV","TOT","PC_GDP","A","2006",30.831,
"IRL","TAXREV","TOT","PC_GDP","A","2007",30.386,
"IRL","TAXREV","TOT","PC_GDP","A","2008",28.458,
"IRL","TAXREV","TOT","PC_GDP","A","2009",27.324,
"IRL","TAXREV","TOT","PC_GDP","A","2010",27.01,
"IRL","TAXREV","TOT","PC_GDP","A","2011",27.393,
"IRL","TAXREV","TOT","PC_GDP","A","2012",27.55,
"IRL","TAXREV","TOT","PC_GDP","A","2013",28.222,
"IRL","TAXREV","TOT","PC_GDP","A","2014",28.413,
"IRL","TAXREV","TOT","PC_GDP","A","2015",23.106,
"IRL","TAXREV","TOT","PC_GDP","A","2016",23.328,
"IRL","TAXREV","TOT","PC_GDP","A","2017",22.837,
"ITA","TAXREV","TOT","PC_GDP","A","1965",24.662,
"ITA","TAXREV","TOT","PC_GDP","A","1966",24.453,
"ITA","TAXREV","TOT","PC_GDP","A","1967",25.349,
"ITA","TAXREV","TOT","PC_GDP","A","1968",26.095,
"ITA","TAXREV","TOT","PC_GDP","A","1969",25.502,
"ITA","TAXREV","TOT","PC_GDP","A","1970",24.844,
"ITA","TAXREV","TOT","PC_GDP","A","1971",25.468,
"ITA","TAXREV","TOT","PC_GDP","A","1972",25.381,
"ITA","TAXREV","TOT","PC_GDP","A","1973",23.128,
"ITA","TAXREV","TOT","PC_GDP","A","1974",24.237,
"ITA","TAXREV","TOT","PC_GDP","A","1975",24.522,
"ITA","TAXREV","TOT","PC_GDP","A","1976",25.433,
"ITA","TAXREV","TOT","PC_GDP","A","1977",25.919,
"ITA","TAXREV","TOT","PC_GDP","A","1978",26.073,
"ITA","TAXREV","TOT","PC_GDP","A","1979",25.272,
"ITA","TAXREV","TOT","PC_GDP","A","1980",28.718,
"ITA","TAXREV","TOT","PC_GDP","A","1981",29.842,
"ITA","TAXREV","TOT","PC_GDP","A","1982",31.933,
"ITA","TAXREV","TOT","PC_GDP","A","1983",33.827,
"ITA","TAXREV","TOT","PC_GDP","A","1984",32.999,
"ITA","TAXREV","TOT","PC_GDP","A","1985",32.516,
"ITA","TAXREV","TOT","PC_GDP","A","1986",34.018,
"ITA","TAXREV","TOT","PC_GDP","A","1987",34.109,
"ITA","TAXREV","TOT","PC_GDP","A","1988",34.649,
"ITA","TAXREV","TOT","PC_GDP","A","1989",35.583,
"ITA","TAXREV","TOT","PC_GDP","A","1990",36.391,
"ITA","TAXREV","TOT","PC_GDP","A","1991",36.787,
"ITA","TAXREV","TOT","PC_GDP","A","1992",39.05,
"ITA","TAXREV","TOT","PC_GDP","A","1993",40.639,
"ITA","TAXREV","TOT","PC_GDP","A","1994",38.709,
"ITA","TAXREV","TOT","PC_GDP","A","1995",38.583,
"ITA","TAXREV","TOT","PC_GDP","A","1996",40.261,
"ITA","TAXREV","TOT","PC_GDP","A","1997",41.668,
"ITA","TAXREV","TOT","PC_GDP","A","1998",40.038,
"ITA","TAXREV","TOT","PC_GDP","A","1999",40.906,
"ITA","TAXREV","TOT","PC_GDP","A","2000",40.596,
"ITA","TAXREV","TOT","PC_GDP","A","2001",40.297,
"ITA","TAXREV","TOT","PC_GDP","A","2002",39.751,
"ITA","TAXREV","TOT","PC_GDP","A","2003",40.068,
"ITA","TAXREV","TOT","PC_GDP","A","2004",39.332,
"ITA","TAXREV","TOT","PC_GDP","A","2005",39.149,
"ITA","TAXREV","TOT","PC_GDP","A","2006",40.574,
"ITA","TAXREV","TOT","PC_GDP","A","2007",41.7,
"ITA","TAXREV","TOT","PC_GDP","A","2008",41.723,
"ITA","TAXREV","TOT","PC_GDP","A","2009",42.071,
"ITA","TAXREV","TOT","PC_GDP","A","2010",41.859,
"ITA","TAXREV","TOT","PC_GDP","A","2011",41.906,
"ITA","TAXREV","TOT","PC_GDP","A","2012",43.896,
"ITA","TAXREV","TOT","PC_GDP","A","2013",44.05,
"ITA","TAXREV","TOT","PC_GDP","A","2014",43.474,
"ITA","TAXREV","TOT","PC_GDP","A","2015",43.112,
"ITA","TAXREV","TOT","PC_GDP","A","2016",42.609,
"ITA","TAXREV","TOT","PC_GDP","A","2017",42.385,
"JPN","TAXREV","TOT","PC_GDP","A","1965",17.584,
"JPN","TAXREV","TOT","PC_GDP","A","1966",17.042,
"JPN","TAXREV","TOT","PC_GDP","A","1967",17.514,
"JPN","TAXREV","TOT","PC_GDP","A","1968",17.748,
"JPN","TAXREV","TOT","PC_GDP","A","1969",18.068,
"JPN","TAXREV","TOT","PC_GDP","A","1970",18.954,
"JPN","TAXREV","TOT","PC_GDP","A","1971",19.239,
"JPN","TAXREV","TOT","PC_GDP","A","1972",19.874,
"JPN","TAXREV","TOT","PC_GDP","A","1973",21.55,
"JPN","TAXREV","TOT","PC_GDP","A","1974",22.094,
"JPN","TAXREV","TOT","PC_GDP","A","1975",20.148,
"JPN","TAXREV","TOT","PC_GDP","A","1976",20.957,
"JPN","TAXREV","TOT","PC_GDP","A","1977",21.498,
"JPN","TAXREV","TOT","PC_GDP","A","1978",23.115,
"JPN","TAXREV","TOT","PC_GDP","A","1979",23.527,
"JPN","TAXREV","TOT","PC_GDP","A","1980",24.477,
"JPN","TAXREV","TOT","PC_GDP","A","1981",25.114,
"JPN","TAXREV","TOT","PC_GDP","A","1982",25.586,
"JPN","TAXREV","TOT","PC_GDP","A","1983",26.014,
"JPN","TAXREV","TOT","PC_GDP","A","1984",26.165,
"JPN","TAXREV","TOT","PC_GDP","A","1985",26.4,
"JPN","TAXREV","TOT","PC_GDP","A","1986",27.36,
"JPN","TAXREV","TOT","PC_GDP","A","1987",28.226,
"JPN","TAXREV","TOT","PC_GDP","A","1988",28.684,
"JPN","TAXREV","TOT","PC_GDP","A","1989",28.959,
"JPN","TAXREV","TOT","PC_GDP","A","1990",28.204,
"JPN","TAXREV","TOT","PC_GDP","A","1991",27.863,
"JPN","TAXREV","TOT","PC_GDP","A","1992",26.338,
"JPN","TAXREV","TOT","PC_GDP","A","1993",26.323,
"JPN","TAXREV","TOT","PC_GDP","A","1994",25.465,
"JPN","TAXREV","TOT","PC_GDP","A","1995",25.839,
"JPN","TAXREV","TOT","PC_GDP","A","1996",25.817,
"JPN","TAXREV","TOT","PC_GDP","A","1997",26.178,
"JPN","TAXREV","TOT","PC_GDP","A","1998",25.669,
"JPN","TAXREV","TOT","PC_GDP","A","1999",25.197,
"JPN","TAXREV","TOT","PC_GDP","A","2000",25.777,
"JPN","TAXREV","TOT","PC_GDP","A","2001",25.944,
"JPN","TAXREV","TOT","PC_GDP","A","2002",24.918,
"JPN","TAXREV","TOT","PC_GDP","A","2003",24.522,
"JPN","TAXREV","TOT","PC_GDP","A","2004",25.161,
"JPN","TAXREV","TOT","PC_GDP","A","2005",26.24,
"JPN","TAXREV","TOT","PC_GDP","A","2006",27.029,
"JPN","TAXREV","TOT","PC_GDP","A","2007",27.542,
"JPN","TAXREV","TOT","PC_GDP","A","2008",27.405,
"JPN","TAXREV","TOT","PC_GDP","A","2009",25.963,
"JPN","TAXREV","TOT","PC_GDP","A","2010",26.535,
"JPN","TAXREV","TOT","PC_GDP","A","2011",27.463,
"JPN","TAXREV","TOT","PC_GDP","A","2012",28.231,
"JPN","TAXREV","TOT","PC_GDP","A","2013",28.863,
"JPN","TAXREV","TOT","PC_GDP","A","2014",30.26,
"JPN","TAXREV","TOT","PC_GDP","A","2015",30.63,
"JPN","TAXREV","TOT","PC_GDP","A","2016",30.584,
"KOR","TAXREV","TOT","PC_GDP","A","1972",12.412,
"KOR","TAXREV","TOT","PC_GDP","A","1973",11.979,
"KOR","TAXREV","TOT","PC_GDP","A","1974",13.095,
"KOR","TAXREV","TOT","PC_GDP","A","1975",14.896,
"KOR","TAXREV","TOT","PC_GDP","A","1976",16.216,
"KOR","TAXREV","TOT","PC_GDP","A","1977",16.163,
"KOR","TAXREV","TOT","PC_GDP","A","1978",16.566,
"KOR","TAXREV","TOT","PC_GDP","A","1979",16.875,
"KOR","TAXREV","TOT","PC_GDP","A","1980",16.941,
"KOR","TAXREV","TOT","PC_GDP","A","1981",16.781,
"KOR","TAXREV","TOT","PC_GDP","A","1982",16.968,
"KOR","TAXREV","TOT","PC_GDP","A","1983",17.188,
"KOR","TAXREV","TOT","PC_GDP","A","1984",16.166,
"KOR","TAXREV","TOT","PC_GDP","A","1985",15.779,
"KOR","TAXREV","TOT","PC_GDP","A","1986",15.402,
"KOR","TAXREV","TOT","PC_GDP","A","1987",15.668,
"KOR","TAXREV","TOT","PC_GDP","A","1988",15.569,
"KOR","TAXREV","TOT","PC_GDP","A","1989",16.332,
"KOR","TAXREV","TOT","PC_GDP","A","1990",18.846,
"KOR","TAXREV","TOT","PC_GDP","A","1991",18.54,
"KOR","TAXREV","TOT","PC_GDP","A","1992",18.446,
"KOR","TAXREV","TOT","PC_GDP","A","1993",18.771,
"KOR","TAXREV","TOT","PC_GDP","A","1994",18.896,
"KOR","TAXREV","TOT","PC_GDP","A","1995",19.118,
"KOR","TAXREV","TOT","PC_GDP","A","1996",19.75,
"KOR","TAXREV","TOT","PC_GDP","A","1997",19.405,
"KOR","TAXREV","TOT","PC_GDP","A","1998",19.415,
"KOR","TAXREV","TOT","PC_GDP","A","1999",19.72,
"KOR","TAXREV","TOT","PC_GDP","A","2000",21.458,
"KOR","TAXREV","TOT","PC_GDP","A","2001",21.782,
"KOR","TAXREV","TOT","PC_GDP","A","2002",21.95,
"KOR","TAXREV","TOT","PC_GDP","A","2003",22.708,
"KOR","TAXREV","TOT","PC_GDP","A","2004",21.961,
"KOR","TAXREV","TOT","PC_GDP","A","2005",22.542,
"KOR","TAXREV","TOT","PC_GDP","A","2006",23.559,
"KOR","TAXREV","TOT","PC_GDP","A","2007",24.785,
"KOR","TAXREV","TOT","PC_GDP","A","2008",24.645,
"KOR","TAXREV","TOT","PC_GDP","A","2009",23.76,
"KOR","TAXREV","TOT","PC_GDP","A","2010",23.391,
"KOR","TAXREV","TOT","PC_GDP","A","2011",24.155,
"KOR","TAXREV","TOT","PC_GDP","A","2012",24.78,
"KOR","TAXREV","TOT","PC_GDP","A","2013",24.298,
"KOR","TAXREV","TOT","PC_GDP","A","2014",24.59,
"KOR","TAXREV","TOT","PC_GDP","A","2015",25.162,
"KOR","TAXREV","TOT","PC_GDP","A","2016",26.237,
"KOR","TAXREV","TOT","PC_GDP","A","2017",26.9,
"LUX","TAXREV","TOT","PC_GDP","A","1965",26.35,
"LUX","TAXREV","TOT","PC_GDP","A","1966",26.096,
"LUX","TAXREV","TOT","PC_GDP","A","1967",26.743,
"LUX","TAXREV","TOT","PC_GDP","A","1968",25.854,
"LUX","TAXREV","TOT","PC_GDP","A","1969",26.012,
"LUX","TAXREV","TOT","PC_GDP","A","1970",22.482,
"LUX","TAXREV","TOT","PC_GDP","A","1971",24.592,
"LUX","TAXREV","TOT","PC_GDP","A","1972",25.097,
"LUX","TAXREV","TOT","PC_GDP","A","1973",25.449,
"LUX","TAXREV","TOT","PC_GDP","A","1974",26.299,
"LUX","TAXREV","TOT","PC_GDP","A","1975",31.373,
"LUX","TAXREV","TOT","PC_GDP","A","1976",31.549,
"LUX","TAXREV","TOT","PC_GDP","A","1977",34.95,
"LUX","TAXREV","TOT","PC_GDP","A","1978",35.586,
"LUX","TAXREV","TOT","PC_GDP","A","1979",33.327,
"LUX","TAXREV","TOT","PC_GDP","A","1980",34.156,
"LUX","TAXREV","TOT","PC_GDP","A","1981",35.081,
"LUX","TAXREV","TOT","PC_GDP","A","1982",36.248,
"LUX","TAXREV","TOT","PC_GDP","A","1983",38.219,
"LUX","TAXREV","TOT","PC_GDP","A","1984",36.774,
"LUX","TAXREV","TOT","PC_GDP","A","1985",37.792,
"LUX","TAXREV","TOT","PC_GDP","A","1986",35.836,
"LUX","TAXREV","TOT","PC_GDP","A","1987",36.034,
"LUX","TAXREV","TOT","PC_GDP","A","1988",34.721,
"LUX","TAXREV","TOT","PC_GDP","A","1989",33.927,
"LUX","TAXREV","TOT","PC_GDP","A","1990",33.493,
"LUX","TAXREV","TOT","PC_GDP","A","1991",31.481,
"LUX","TAXREV","TOT","PC_GDP","A","1992",32.219,
"LUX","TAXREV","TOT","PC_GDP","A","1993",34.221,
"LUX","TAXREV","TOT","PC_GDP","A","1994",34.71,
"LUX","TAXREV","TOT","PC_GDP","A","1995",34.85,
"LUX","TAXREV","TOT","PC_GDP","A","1996",35.063,
"LUX","TAXREV","TOT","PC_GDP","A","1997",36.457,
"LUX","TAXREV","TOT","PC_GDP","A","1998",37.325,
"LUX","TAXREV","TOT","PC_GDP","A","1999",36.184,
"LUX","TAXREV","TOT","PC_GDP","A","2000",36.92,
"LUX","TAXREV","TOT","PC_GDP","A","2001",37.451,
"LUX","TAXREV","TOT","PC_GDP","A","2002",37.35,
"LUX","TAXREV","TOT","PC_GDP","A","2003",37.477,
"LUX","TAXREV","TOT","PC_GDP","A","2004",36.548,
"LUX","TAXREV","TOT","PC_GDP","A","2005",37.788,
"LUX","TAXREV","TOT","PC_GDP","A","2006",35.723,
"LUX","TAXREV","TOT","PC_GDP","A","2007",36.084,
"LUX","TAXREV","TOT","PC_GDP","A","2008",36.65,
"LUX","TAXREV","TOT","PC_GDP","A","2009",38.201,
"LUX","TAXREV","TOT","PC_GDP","A","2010",37.397,
"LUX","TAXREV","TOT","PC_GDP","A","2011",37.042,
"LUX","TAXREV","TOT","PC_GDP","A","2012",38.392,
"LUX","TAXREV","TOT","PC_GDP","A","2013",38.293,
"LUX","TAXREV","TOT","PC_GDP","A","2014",37.446,
"LUX","TAXREV","TOT","PC_GDP","A","2015",37.092,
"LUX","TAXREV","TOT","PC_GDP","A","2016",38.146,
"LUX","TAXREV","TOT","PC_GDP","A","2017",38.654,
"MEX","TAXREV","TOT","PC_GDP","A","1980",14.169,
"MEX","TAXREV","TOT","PC_GDP","A","1981",13.781,
"MEX","TAXREV","TOT","PC_GDP","A","1982",14.035,
"MEX","TAXREV","TOT","PC_GDP","A","1983",15.659,
"MEX","TAXREV","TOT","PC_GDP","A","1984",15.222,
"MEX","TAXREV","TOT","PC_GDP","A","1985",14.846,
"MEX","TAXREV","TOT","PC_GDP","A","1986",14.165,
"MEX","TAXREV","TOT","PC_GDP","A","1987",15.065,
"MEX","TAXREV","TOT","PC_GDP","A","1988",14.525,
"MEX","TAXREV","TOT","PC_GDP","A","1989",15.061,
"MEX","TAXREV","TOT","PC_GDP","A","1990",12.091,
"MEX","TAXREV","TOT","PC_GDP","A","1991",12.257,
"MEX","TAXREV","TOT","PC_GDP","A","1992",12.802,
"MEX","TAXREV","TOT","PC_GDP","A","1993",12.002,
"MEX","TAXREV","TOT","PC_GDP","A","1994",12.002,
"MEX","TAXREV","TOT","PC_GDP","A","1995",10.11,
"MEX","TAXREV","TOT","PC_GDP","A","1996",9.912,
"MEX","TAXREV","TOT","PC_GDP","A","1997",10.5,
"MEX","TAXREV","TOT","PC_GDP","A","1998",10.963,
"MEX","TAXREV","TOT","PC_GDP","A","1999",11.728,
"MEX","TAXREV","TOT","PC_GDP","A","2000",11.462,
"MEX","TAXREV","TOT","PC_GDP","A","2001",12.194,
"MEX","TAXREV","TOT","PC_GDP","A","2002",12.61,
"MEX","TAXREV","TOT","PC_GDP","A","2003",12.671,
"MEX","TAXREV","TOT","PC_GDP","A","2004",11.559,
"MEX","TAXREV","TOT","PC_GDP","A","2005",11.362,
"MEX","TAXREV","TOT","PC_GDP","A","2006",11.588,
"MEX","TAXREV","TOT","PC_GDP","A","2007",12.014,
"MEX","TAXREV","TOT","PC_GDP","A","2008",12.599,
"MEX","TAXREV","TOT","PC_GDP","A","2009",12.467,
"MEX","TAXREV","TOT","PC_GDP","A","2010",12.84,
"MEX","TAXREV","TOT","PC_GDP","A","2011",12.767,
"MEX","TAXREV","TOT","PC_GDP","A","2012",12.649,
"MEX","TAXREV","TOT","PC_GDP","A","2013",13.304,
"MEX","TAXREV","TOT","PC_GDP","A","2014",13.704,
"MEX","TAXREV","TOT","PC_GDP","A","2015",15.933,
"MEX","TAXREV","TOT","PC_GDP","A","2016",16.634,
"MEX","TAXREV","TOT","PC_GDP","A","2017",16.174,
"NLD","TAXREV","TOT","PC_GDP","A","1965",30.48,
"NLD","TAXREV","TOT","PC_GDP","A","1966",31.787,
"NLD","TAXREV","TOT","PC_GDP","A","1967",32.716,
"NLD","TAXREV","TOT","PC_GDP","A","1968",33.37,
"NLD","TAXREV","TOT","PC_GDP","A","1969",32.169,
